name,id,summary,reldesc,reltype,relatedEntityName,relatedEntityId,relatedEntitySummary,relatedEntytyType
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"CLUB FOR GROWTH ACTION",243106,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"MIKE LEE",91604,"A Senator from Utah; born in Mesa, Ariz., June 4, 1971; graduated Brigham Young University, B.A., 1994; graduated Brigham Young University, J.D., 1997; law clerk to 3rd Circuit Court of Appeals Justice Samuel Alito 1998; lawyer; assistant U.S. attorney 2002-2005; counsel to Utah Governor John Huntsman 2005-2006; law clerk to United States Supreme Court Justice Samuel Alito 2006-2007; lawyer; elected as a Republican to the United States Senate in 2010 for the term ending January 3, 2017.",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"CORY GARDNER",41682,"A Representative from Colorado; born in Yuma, Yuma County, Colo., on August 22, 1974; graduated from Yuma High School, Yuma, Colo., 1993; B.A., Colorado State University, Fort Collins, Colo., 1997; J.D., University of Colorado, Boulder, Colo., 2001; agricultural advocate; staff, United States Senator Wayne Allard of Colorado, 2002-2005; member of the Colorado state house of representatives, 2005-2010; elected as a Republican to the One Hundred Twelfth and to the succeeding Congress (January 3, 2011-present).",Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"COLORADO REPUBLICAN FEDERAL CAMPAIGN COMMITTEE",30412,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"BRYAN SMITH",245309,NULL,Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"NEW YORK 2014",244265,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"USA SUPER PAC",126697,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"LEE M ZELDIN",57883,NULL,Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"CHRIS MCDANIEL",143891,NULL,Person
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"JOHN BOLTON SUPER PAC",242028,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"MANAGED FUNDS ASSOCIATION POLITICAL ACTION COMMITTEE",32409,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE",29447,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"WOMEN SPEAK OUT PAC",128007,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"AMERICAN HEARTLAND PAC",245371,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"SOUTH DAKOTA REPUBLICAN PARTY",33139,NULL,Org
"ROBERT MERCER",72489,"Robert Mercer, 65, is co-CEO of Renaissance Technologies LLC, a $15 billion hedge fund. The IBM language-recognition whiz-turned-financier brought home $125 million in 2011, making him the 16th highest-earning hedge fund manager, according to Forbes.

Renaissance Technologies is based in New York City, with additional locations in London and East Setauket, N.Y., where Mercer lives.","Campaign Contribution",Donation,"MARLIN STUTZMAN",91548,"A Representative from Indiana; born in Sturgis, Saint Joseph County, Mich., August 31, 1976; graduated from Lake Area Christian High School, Sturgis, Mich.; attended Trine State University, Angola, Ind.; attended Glen Oaks Community College, Centreville, Mich.; farmer; business owner; member of the Indiana state house of representatives, 2002-2008; member of the Indiana state senate, 2009-2010; unsuccessful candidate for nomination to the United States Senate in 2010; elected as a Republican to the One Hundred Eleventh Congress by special election to fill the vacancy caused by the resignation of United States Representative Mark Souder and simultaneously elected to the One Hundred Twelfth Congress; reelected to the succeeding Congress (November 2, 2010-present).",Person
